visit_id,visit_date,customer_id,sales_id,van_id,cold_truck_required,rfm_segment,rfm_quartile,successful_visit,transaction_amount,notes
VIS_RUH_002717,2025-02-16,CUS_RUH_0056,SAL_RUH_002,VAN_RUH_002,True,Medium,3,True,742.77,Paid on delivery.
VIS_RUH_003213,2025-02-16,CUS_RUH_0067,SAL_RUH_001,VAN_RUH_001,False,Medium,2,False,0.0,Customer requested reschedule.
VIS_RUH_003377,2025-02-16,CUS_RUH_0071,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,4051.1,New SKUs added to order.
VIS_RUH_003482,2025-02-16,CUS_RUH_0073,SAL_RUH_002,VAN_RUH_002,False,Low,1,False,0.0,Stock sufficient; no order needed.
VIS_DMM_000032,2025-02-17,CUS_DMM_0002,SAL_DMM_002,VAN_DMM_002,False,High,3,True,597.02,Invoice issued.
VIS_DMM_000909,2025-02-17,CUS_DMM_0020,SAL_DMM_003,VAN_DMM_003,False,High,4,True,2337.9,Standard visit; order processed.
VIS_DMM_001061,2025-02-17,CUS_DMM_0023,SAL_DMM_002,VAN_DMM_002,False,Medium,3,True,1142.06,Repeat order; no issues.
VIS_DMM_001482,2025-02-17,CUS_DMM_0032,SAL_DMM_002,VAN_DMM_002,False,High,4,True,11269.8,Order placed successfully.
VIS_DMM_001696,2025-02-17,CUS_DMM_0036,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,9295.99,Invoice issued.
VIS_DMM_001864,2025-02-17,CUS_DMM_0039,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,998.23,Full order confirmed.
VIS_DMM_001905,2025-02-17,CUS_DMM_0040,SAL_DMM_003,VAN_DMM_003,False,Low,1,True,3265.84,Promotional items ordered.
VIS_DMM_002004,2025-02-17,CUS_DMM_0042,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,18853.64,Repeat order; no issues.
VIS_DMM_002420,2025-02-17,CUS_DMM_0052,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,21667.3,Standard visit; order processed.
VIS_DMM_002941,2025-02-17,CUS_DMM_0062,SAL_DMM_001,VAN_DMM_001,True,High,4,True,12689.48,Paid on delivery.
VIS_DMM_003005,2025-02-17,CUS_DMM_0063,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,1086.25,Full order confirmed.
VIS_DMM_003621,2025-02-17,CUS_DMM_0076,SAL_DMM_003,VAN_DMM_003,False,Low,1,True,70.0,Full order confirmed.
VIS_JED_000283,2025-02-17,CUS_JED_0007,SAL_JED_001,VAN_JED_001,True,High,4,True,9329.28,Standard visit; order processed.
VIS_JED_000960,2025-02-17,CUS_JED_0022,SAL_JED_001,VAN_JED_001,False,Medium,3,True,12356.44,New SKUs added to order.
VIS_JED_001095,2025-02-17,CUS_JED_0025,SAL_JED_002,VAN_JED_002,False,Medium,2,True,5037.36,Seasonal top-up order.
VIS_JED_001189,2025-02-17,CUS_JED_0028,SAL_JED_002,VAN_JED_002,False,Medium,3,True,3418.15,Promotional items ordered.
VIS_JED_001632,2025-02-17,CUS_JED_0037,SAL_JED_003,VAN_JED_003,False,High,3,True,814.39,Full order confirmed.
VIS_JED_001726,2025-02-17,CUS_JED_0039,SAL_JED_001,VAN_JED_001,True,Medium,3,True,6915.07,New SKUs added to order.
VIS_JED_003283,2025-02-17,CUS_JED_0069,SAL_JED_002,VAN_JED_002,False,High,4,True,16781.27,Promotional items ordered.
VIS_JED_004042,2025-02-17,CUS_JED_0085,SAL_JED_001,VAN_JED_001,True,High,4,True,2278.46,Repeat order; no issues.
VIS_JED_004562,2025-02-17,CUS_JED_0096,SAL_JED_001,VAN_JED_001,True,Low,1,True,288.2,Promotional items ordered.
VIS_JED_004642,2025-02-17,CUS_JED_0099,SAL_JED_001,VAN_JED_001,True,Low,1,False,0.0,Customer not available.
VIS_RUH_000373,2025-02-17,CUS_RUH_0008,SAL_RUH_001,VAN_RUH_001,False,High,4,True,3631.66,Order placed successfully.
VIS_RUH_000500,2025-02-17,CUS_RUH_0010,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,719.67,Client satisfied with delivery.
VIS_RUH_001382,2025-02-17,CUS_RUH_0028,SAL_RUH_001,VAN_RUH_001,False,High,4,True,1239.06,Promotional items ordered.
VIS_RUH_001940,2025-02-17,CUS_RUH_0039,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,231.21,Repeat order; no issues.
VIS_RUH_002052,2025-02-17,CUS_RUH_0042,SAL_RUH_001,VAN_RUH_001,False,Low,1,True,173.99,Promotional items ordered.
VIS_RUH_002299,2025-02-17,CUS_RUH_0047,SAL_RUH_003,VAN_RUH_003,False,Low,2,True,3047.21,Invoice issued.
VIS_RUH_002504,2025-02-17,CUS_RUH_0052,SAL_RUH_001,VAN_RUH_001,False,High,4,True,819.12,Seasonal top-up order.
VIS_RUH_003434,2025-02-17,CUS_RUH_0072,SAL_RUH_001,VAN_RUH_001,False,Low,2,True,92.23,Paid on delivery.
VIS_RUH_003801,2025-02-17,CUS_RUH_0080,SAL_RUH_001,VAN_RUH_001,False,High,4,True,10797.75,Promotional items ordered.
VIS_RUH_004339,2025-02-17,CUS_RUH_0092,SAL_RUH_002,VAN_RUH_002,False,Low,1,True,1185.19,Client satisfied with delivery.
VIS_RUH_004442,2025-02-17,CUS_RUH_0095,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,3526.48,New SKUs added to order.
VIS_DMM_000083,2025-02-18,CUS_DMM_0003,SAL_DMM_003,VAN_DMM_003,False,Low,1,False,0.0,Payment overdue; order withheld.
VIS_DMM_000166,2025-02-18,CUS_DMM_0005,SAL_DMM_003,VAN_DMM_003,False,High,4,True,2457.51,Paid on delivery.
VIS_DMM_000649,2025-02-18,CUS_DMM_0015,SAL_DMM_002,VAN_DMM_002,False,High,4,False,0.0,No decision-maker present.
VIS_DMM_001245,2025-02-18,CUS_DMM_0027,SAL_DMM_001,VAN_DMM_001,False,High,4,True,817.53,Order placed successfully.
VIS_DMM_001610,2025-02-18,CUS_DMM_0034,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,5081.92,Repeat order; no issues.
VIS_DMM_001799,2025-02-18,CUS_DMM_0038,SAL_DMM_003,VAN_DMM_003,False,High,4,False,0.0,Competitor promotion; no order.
VIS_DMM_001939,2025-02-18,CUS_DMM_0041,SAL_DMM_002,VAN_DMM_002,False,High,4,True,958.52,Order placed successfully.
VIS_DMM_002308,2025-02-18,CUS_DMM_0049,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,332.38,Standard visit; order processed.
VIS_DMM_002533,2025-02-18,CUS_DMM_0054,SAL_DMM_001,VAN_DMM_001,True,High,4,True,1914.61,Order placed successfully.
VIS_DMM_002598,2025-02-18,CUS_DMM_0055,SAL_DMM_001,VAN_DMM_001,False,High,4,True,18726.45,Invoice issued.
VIS_DMM_002663,2025-02-18,CUS_DMM_0056,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,2070.33,Seasonal top-up order.
VIS_DMM_003057,2025-02-18,CUS_DMM_0064,SAL_DMM_001,VAN_DMM_001,False,Medium,2,True,562.83,New SKUs added to order.
VIS_DMM_003336,2025-02-18,CUS_DMM_0070,SAL_DMM_002,VAN_DMM_002,False,Medium,3,True,1045.73,Full order confirmed.
VIS_DMM_003696,2025-02-18,CUS_DMM_0078,SAL_DMM_002,VAN_DMM_002,False,High,4,True,13169.58,Order placed successfully.
VIS_DMM_003793,2025-02-18,CUS_DMM_0080,SAL_DMM_001,VAN_DMM_001,False,High,4,True,3285.84,Invoice issued.
VIS_DMM_003908,2025-02-18,CUS_DMM_0082,SAL_DMM_002,VAN_DMM_002,False,Medium,3,True,4572.61,Seasonal top-up order.
VIS_DMM_004095,2025-02-18,CUS_DMM_0086,SAL_DMM_001,VAN_DMM_001,True,High,4,True,751.22,Client satisfied with delivery.
VIS_DMM_004351,2025-02-18,CUS_DMM_0091,SAL_DMM_002,VAN_DMM_002,False,Low,1,False,0.0,Credit limit exceeded.
VIS_DMM_004610,2025-02-18,CUS_DMM_0098,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,330.84,Client satisfied with delivery.
VIS_JED_000042,2025-02-18,CUS_JED_0002,SAL_JED_002,VAN_JED_002,False,Medium,3,True,3366.4,Seasonal top-up order.
VIS_JED_000128,2025-02-18,CUS_JED_0004,SAL_JED_003,VAN_JED_003,False,High,4,True,269.0,Paid on delivery.
VIS_JED_000193,2025-02-18,CUS_JED_0005,SAL_JED_001,VAN_JED_001,True,Medium,2,False,0.0,Credit limit exceeded.
VIS_JED_000777,2025-02-18,CUS_JED_0018,SAL_JED_001,VAN_JED_001,True,Medium,3,True,1087.28,Client satisfied with delivery.
VIS_JED_001037,2025-02-18,CUS_JED_0024,SAL_JED_002,VAN_JED_002,False,Medium,3,True,1005.21,Promotional items ordered.
VIS_JED_001357,2025-02-18,CUS_JED_0031,SAL_JED_001,VAN_JED_001,False,High,4,True,751.35,Paid on delivery.
VIS_JED_001573,2025-02-18,CUS_JED_0035,SAL_JED_001,VAN_JED_001,False,Low,1,True,589.17,Invoice issued.
VIS_JED_001776,2025-02-18,CUS_JED_0040,SAL_JED_003,VAN_JED_003,False,High,4,True,1801.9,Client satisfied with delivery.
VIS_JED_002195,2025-02-18,CUS_JED_0048,SAL_JED_003,VAN_JED_003,False,High,4,True,12315.62,Repeat order; no issues.
VIS_JED_002343,2025-02-18,CUS_JED_0051,SAL_JED_001,VAN_JED_001,True,Medium,3,True,350.0,Paid on delivery.
VIS_JED_002435,2025-02-18,CUS_JED_0053,SAL_JED_001,VAN_JED_001,False,Medium,2,True,868.36,Repeat order; no issues.
VIS_JED_002895,2025-02-18,CUS_JED_0061,SAL_JED_001,VAN_JED_001,False,Low,2,True,543.82,Full order confirmed.
VIS_JED_002941,2025-02-18,CUS_JED_0062,SAL_JED_001,VAN_JED_001,False,Medium,3,False,0.0,Credit limit exceeded.
VIS_JED_003239,2025-02-18,CUS_JED_0068,SAL_JED_001,VAN_JED_001,True,Medium,2,True,6215.74,Seasonal top-up order.
VIS_JED_003797,2025-02-18,CUS_JED_0079,SAL_JED_002,VAN_JED_002,False,Low,1,False,0.0,Order cancelled by customer.
VIS_JED_003883,2025-02-18,CUS_JED_0081,SAL_JED_001,VAN_JED_001,True,Low,1,True,688.62,Repeat order; no issues.
VIS_JED_004000,2025-02-18,CUS_JED_0084,SAL_JED_003,VAN_JED_003,False,Medium,2,False,0.0,Stock sufficient; no order needed.
VIS_JED_004105,2025-02-18,CUS_JED_0086,SAL_JED_001,VAN_JED_001,True,High,4,True,4301.34,Full order confirmed.
VIS_JED_004170,2025-02-18,CUS_JED_0087,SAL_JED_003,VAN_JED_003,False,High,4,True,9947.07,Client satisfied with delivery.
VIS_JED_004369,2025-02-18,CUS_JED_0091,SAL_JED_001,VAN_JED_001,False,High,4,True,1024.21,Promotional items ordered.
VIS_RUH_000056,2025-02-18,CUS_RUH_0002,SAL_RUH_002,VAN_RUH_002,False,High,4,True,2712.93,Invoice issued.
VIS_RUH_000242,2025-02-18,CUS_RUH_0005,SAL_RUH_003,VAN_RUH_003,False,High,4,True,2702.37,Promotional items ordered.
VIS_RUH_000677,2025-02-18,CUS_RUH_0014,SAL_RUH_002,VAN_RUH_002,True,High,4,True,14730.77,Repeat order; no issues.
VIS_RUH_000742,2025-02-18,CUS_RUH_0015,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,2133.71,Repeat order; no issues.
VIS_RUH_000982,2025-02-18,CUS_RUH_0020,SAL_RUH_001,VAN_RUH_001,False,Medium,2,False,0.0,Competitor promotion; no order.
VIS_RUH_001317,2025-02-18,CUS_RUH_0027,SAL_RUH_002,VAN_RUH_002,True,High,4,True,13121.61,Promotional items ordered.
VIS_RUH_001875,2025-02-18,CUS_RUH_0038,SAL_RUH_001,VAN_RUH_001,False,High,4,True,488.46,Paid on delivery.
VIS_RUH_002080,2025-02-18,CUS_RUH_0043,SAL_RUH_002,VAN_RUH_002,True,Medium,2,True,353.33,Repeat order; no issues.
VIS_RUH_002377,2025-02-18,CUS_RUH_0049,SAL_RUH_001,VAN_RUH_001,False,Medium,3,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_002465,2025-02-18,CUS_RUH_0051,SAL_RUH_002,VAN_RUH_002,True,Low,1,True,543.29,Order placed successfully.
VIS_RUH_003079,2025-02-18,CUS_RUH_0064,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,682.48,Client satisfied with delivery.
VIS_RUH_003585,2025-02-18,CUS_RUH_0076,SAL_RUH_001,VAN_RUH_001,False,High,4,True,12001.64,Client satisfied with delivery.
VIS_RUH_003864,2025-02-18,CUS_RUH_0081,SAL_RUH_001,VAN_RUH_001,False,High,4,True,12716.74,Standard visit; order processed.
VIS_RUH_004496,2025-02-18,CUS_RUH_0096,SAL_RUH_002,VAN_RUH_002,True,High,4,True,6765.56,Full order confirmed.
VIS_DMM_000997,2025-02-19,CUS_DMM_0022,SAL_DMM_003,VAN_DMM_003,False,High,4,False,0.0,Shop closed at time of visit.
VIS_DMM_001546,2025-02-19,CUS_DMM_0033,SAL_DMM_001,VAN_DMM_001,False,High,4,True,3173.79,Invoice issued.
VIS_DMM_001735,2025-02-19,CUS_DMM_0037,SAL_DMM_003,VAN_DMM_003,False,High,4,True,17282.86,New SKUs added to order.
VIS_DMM_002045,2025-02-19,CUS_DMM_0043,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,1275.66,Promotional items ordered.
VIS_DMM_002206,2025-02-19,CUS_DMM_0047,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,4383.49,Client satisfied with delivery.
VIS_DMM_002386,2025-02-19,CUS_DMM_0051,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,583.22,Full order confirmed.
VIS_DMM_002469,2025-02-19,CUS_DMM_0053,SAL_DMM_003,VAN_DMM_003,False,High,4,True,2359.7,Promotional items ordered.
VIS_DMM_002895,2025-02-19,CUS_DMM_0061,SAL_DMM_001,VAN_DMM_001,False,Medium,2,True,1060.32,Paid on delivery.
VIS_DMM_003248,2025-02-19,CUS_DMM_0068,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,500.44,Order placed successfully.
VIS_DMM_004059,2025-02-19,CUS_DMM_0085,SAL_DMM_001,VAN_DMM_001,False,Low,1,True,3706.87,Order placed successfully.
VIS_DMM_004430,2025-02-19,CUS_DMM_0093,SAL_DMM_002,VAN_DMM_002,False,Low,1,False,0.0,Shop closed at time of visit.
VIS_DMM_004662,2025-02-19,CUS_DMM_0099,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,4877.89,Standard visit; order processed.
VIS_JED_000653,2025-02-19,CUS_JED_0015,SAL_JED_001,VAN_JED_001,False,Low,1,False,0.0,Customer requested reschedule.
VIS_JED_001422,2025-02-19,CUS_JED_0032,SAL_JED_001,VAN_JED_001,False,High,3,True,17062.44,Full order confirmed.
VIS_JED_002479,2025-02-19,CUS_JED_0054,SAL_JED_001,VAN_JED_001,True,High,3,False,0.0,Stock sufficient; no order needed.
VIS_JED_002600,2025-02-19,CUS_JED_0056,SAL_JED_002,VAN_JED_002,False,Medium,2,False,0.0,Order cancelled by customer.
VIS_JED_002767,2025-02-19,CUS_JED_0059,SAL_JED_002,VAN_JED_002,False,High,4,False,0.0,Competitor promotion; no order.
VIS_JED_002998,2025-02-19,CUS_JED_0063,SAL_JED_002,VAN_JED_002,False,Medium,2,True,734.07,Paid on delivery.
VIS_JED_003542,2025-02-19,CUS_JED_0074,SAL_JED_001,VAN_JED_001,False,High,3,False,0.0,Credit limit exceeded.
VIS_JED_003635,2025-02-19,CUS_JED_0076,SAL_JED_001,VAN_JED_001,False,High,4,True,7392.54,Order placed successfully.
VIS_JED_003819,2025-02-19,CUS_JED_0080,SAL_JED_001,VAN_JED_001,False,High,4,True,10215.9,Promotional items ordered.
VIS_RUH_000436,2025-02-19,CUS_RUH_0009,SAL_RUH_002,VAN_RUH_002,False,High,4,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_001710,2025-02-19,CUS_RUH_0035,SAL_RUH_001,VAN_RUH_001,False,High,4,True,18764.65,Invoice issued.
VIS_RUH_002170,2025-02-19,CUS_RUH_0045,SAL_RUH_002,VAN_RUH_002,False,High,4,True,20340.14,Repeat order; no issues.
VIS_RUH_002626,2025-02-19,CUS_RUH_0054,SAL_RUH_001,VAN_RUH_001,False,High,4,True,1193.19,Client satisfied with delivery.
VIS_RUH_002945,2025-02-19,CUS_RUH_0061,SAL_RUH_003,VAN_RUH_003,False,High,3,True,12778.81,Invoice issued.
VIS_RUH_004370,2025-02-19,CUS_RUH_0093,SAL_RUH_002,VAN_RUH_002,False,High,3,False,0.0,Order cancelled by customer.
VIS_DMM_000114,2025-02-20,CUS_DMM_0004,SAL_DMM_001,VAN_DMM_001,True,High,3,True,1214.56,Standard visit; order processed.
VIS_DMM_000313,2025-02-20,CUS_DMM_0008,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,12852.1,Standard visit; order processed.
VIS_DMM_000714,2025-02-20,CUS_DMM_0016,SAL_DMM_003,VAN_DMM_003,False,High,3,True,17181.92,Invoice issued.
VIS_DMM_000821,2025-02-20,CUS_DMM_0018,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,923.26,Seasonal top-up order.
VIS_DMM_001351,2025-02-20,CUS_DMM_0029,SAL_DMM_003,VAN_DMM_003,False,Low,2,True,775.07,Promotional items ordered.
VIS_DMM_001438,2025-02-20,CUS_DMM_0031,SAL_DMM_001,VAN_DMM_001,False,Medium,2,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_002244,2025-02-20,CUS_DMM_0048,SAL_DMM_002,VAN_DMM_002,False,High,4,True,408.02,Invoice issued.
VIS_DMM_002782,2025-02-20,CUS_DMM_0058,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,415.35,Repeat order; no issues.
VIS_DMM_003152,2025-02-20,CUS_DMM_0066,SAL_DMM_001,VAN_DMM_001,True,High,4,True,6672.48,Invoice issued.
VIS_DMM_003651,2025-02-20,CUS_DMM_0077,SAL_DMM_001,VAN_DMM_001,False,Medium,2,False,0.0,Credit limit exceeded.
VIS_DMM_003995,2025-02-20,CUS_DMM_0084,SAL_DMM_001,VAN_DMM_001,False,High,4,True,2660.13,Invoice issued.
VIS_DMM_004381,2025-02-20,CUS_DMM_0092,SAL_DMM_001,VAN_DMM_001,False,Low,2,True,950.13,New SKUs added to order.
VIS_JED_000098,2025-02-20,CUS_JED_0003,SAL_JED_002,VAN_JED_002,False,Low,1,True,838.94,Full order confirmed.
VIS_JED_000832,2025-02-20,CUS_JED_0019,SAL_JED_003,VAN_JED_003,False,Medium,3,True,3814.18,Invoice issued.
VIS_JED_001236,2025-02-20,CUS_JED_0029,SAL_JED_001,VAN_JED_001,False,Medium,3,True,1112.04,Repeat order; no issues.
VIS_JED_001873,2025-02-20,CUS_JED_0042,SAL_JED_001,VAN_JED_001,False,High,4,False,0.0,Credit limit exceeded.
VIS_JED_001992,2025-02-20,CUS_JED_0044,SAL_JED_002,VAN_JED_002,False,High,4,False,0.0,Competitor promotion; no order.
VIS_JED_002397,2025-02-20,CUS_JED_0052,SAL_JED_002,VAN_JED_002,False,Medium,2,True,815.75,Promotional items ordered.
VIS_JED_002639,2025-02-20,CUS_JED_0057,SAL_JED_003,VAN_JED_003,False,High,4,True,11477.93,Seasonal top-up order.
VIS_JED_003043,2025-02-20,CUS_JED_0064,SAL_JED_003,VAN_JED_003,False,High,4,True,732.11,Standard visit; order processed.
VIS_JED_003424,2025-02-20,CUS_JED_0072,SAL_JED_001,VAN_JED_001,True,High,4,False,0.0,Customer requested reschedule.
VIS_JED_003488,2025-02-20,CUS_JED_0073,SAL_JED_003,VAN_JED_003,False,Medium,3,True,890.43,Paid on delivery.
VIS_JED_003597,2025-02-20,CUS_JED_0075,SAL_JED_003,VAN_JED_003,False,Low,2,True,70.0,Seasonal top-up order.
VIS_JED_003912,2025-02-20,CUS_JED_0082,SAL_JED_002,VAN_JED_002,False,Medium,2,True,601.87,Promotional items ordered.
VIS_JED_003945,2025-02-20,CUS_JED_0083,SAL_JED_002,VAN_JED_002,False,Medium,3,False,0.0,No decision-maker present.
VIS_JED_004616,2025-02-20,CUS_JED_0098,SAL_JED_002,VAN_JED_002,False,Low,1,True,644.58,Promotional items ordered.
VIS_RUH_000001,2025-02-20,CUS_RUH_0001,SAL_RUH_001,VAN_RUH_001,False,Medium,3,True,3808.88,Seasonal top-up order.
VIS_RUH_000539,2025-02-20,CUS_RUH_0011,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,11327.78,Client satisfied with delivery.
VIS_RUH_001023,2025-02-20,CUS_RUH_0021,SAL_RUH_003,VAN_RUH_003,False,High,4,True,12212.31,Promotional items ordered.
VIS_RUH_001226,2025-02-20,CUS_RUH_0025,SAL_RUH_002,VAN_RUH_002,False,Medium,2,True,372.77,Full order confirmed.
VIS_RUH_002774,2025-02-20,CUS_RUH_0057,SAL_RUH_002,VAN_RUH_002,False,High,4,False,0.0,Customer not available.
VIS_RUH_002887,2025-02-20,CUS_RUH_0060,SAL_RUH_001,VAN_RUH_001,False,Medium,3,False,0.0,Order cancelled by customer.
VIS_RUH_003175,2025-02-20,CUS_RUH_0066,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,606.27,Paid on delivery.
VIS_RUH_003253,2025-02-20,CUS_RUH_0068,SAL_RUH_002,VAN_RUH_002,False,Medium,2,True,3095.89,Full order confirmed.
VIS_RUH_003323,2025-02-20,CUS_RUH_0070,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,11683.12,New SKUs added to order.
VIS_RUH_003506,2025-02-20,CUS_RUH_0074,SAL_RUH_002,VAN_RUH_002,False,Medium,2,True,2334.18,Standard visit; order processed.
VIS_RUH_003545,2025-02-20,CUS_RUH_0075,SAL_RUH_002,VAN_RUH_002,False,Medium,2,True,5009.95,Promotional items ordered.
VIS_RUH_003929,2025-02-20,CUS_RUH_0082,SAL_RUH_001,VAN_RUH_001,False,High,4,True,16376.17,Seasonal top-up order.
VIS_RUH_003993,2025-02-20,CUS_RUH_0083,SAL_RUH_002,VAN_RUH_002,False,Low,2,True,580.28,Client satisfied with delivery.
VIS_RUH_004161,2025-02-20,CUS_RUH_0088,SAL_RUH_002,VAN_RUH_002,False,High,4,True,477.53,Full order confirmed.
VIS_RUH_004252,2025-02-20,CUS_RUH_0090,SAL_RUH_001,VAN_RUH_001,False,Medium,3,True,444.59,Full order confirmed.
VIS_RUH_004308,2025-02-20,CUS_RUH_0091,SAL_RUH_001,VAN_RUH_001,False,Low,1,True,882.7,Invoice issued.
VIS_DMM_000231,2025-02-22,CUS_DMM_0006,SAL_DMM_001,VAN_DMM_001,False,Medium,3,False,0.0,Order cancelled by customer.
VIS_DMM_001310,2025-02-22,CUS_DMM_0028,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,1157.67,Seasonal top-up order.
VIS_DMM_002128,2025-02-22,CUS_DMM_0045,SAL_DMM_001,VAN_DMM_001,False,Medium,3,False,0.0,Credit limit exceeded.
VIS_DMM_003390,2025-02-22,CUS_DMM_0071,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,850.62,Promotional items ordered.
VIS_DMM_003567,2025-02-22,CUS_DMM_0075,SAL_DMM_002,VAN_DMM_002,False,High,3,True,3552.01,New SKUs added to order.
